1	0.00132952114873
2	0.00875764508198
3	0.0262970793637
4	0.0484517852909
5	0.0708961507921
6	0.0862588023962
7	0.0911708776206
8	0.0863334201458
9	0.0768805775364
10	0.0640681261858
11	0.0563976618903
12	0.0445565391365
13	0.0374755032652
14	0.0317810038132
15	0.027188531874
16	0.0234193635848
17	0.0205246215032
18	0.0184047376969
19	0.0165761867041
20	0.0149668242594
21	0.0135457870976
22	0.012392014291
23	0.0114799445607
24	0.0108130291449
25	0.0103043003319
26	0.00991522123464
27	0.00960536638796
28	0.00931178997866
29	0.00896054355291
30	0.00849004316894
31	0.00782055241939
32	0.00692748195929
33	0.00588196338022
34	0.00473692633851
35	0.00364515942099
36	0.00270204309637
37	0.00193979959154
38	0.00138804960976
39	0.00101530423954
40	0.000772477910315
41	0.000619698053436
42	0.000520595718175
43	0.000449918083725
44	0.000397654813192
45	0.000353874139185
46	0.000313547613402
47	0.000282858946863
48	0.000255106451814
49	0.000227898123335
50	0.000208200457508
51	0.000188476601847
52	0.000172032295512
53	0.000156295114719
54	0.000144358369968
55	0.000132506014685
56	0.000122676096652
57	0.000114836606072
58	0.000107939949549
59	0.000100886154016
60	9.45423940066e-05
61	8.93742665864e-05
62	8.31498158252e-05
63	8.00099456189e-05
64	7.32529682148e-05
65	7.01887575315e-05
66	6.46888922025e-05
67	6.07487770409e-05
68	5.69308811089e-05
69	5.30053158555e-05
70	4.96355570984e-05
71	4.71533427463e-05
72	4.45401792196e-05
73	4.14846984813e-05
74	3.97328895247e-05
75	3.84233977797e-05
76	3.63369409327e-05
77	3.53388172248e-05
78	3.51700382888e-05
79	3.53300872798e-05
80	3.46928012973e-05
81	3.45385722695e-05
82	3.37645171492e-05
83	3.32465404145e-05
84	3.2414285661e-05
85	3.13725122283e-05
86	3.03976683737e-05
87	2.92220357849e-05
88	2.76477357092e-05
89	2.66234221665e-05
90	2.55001692474e-05
91	2.41091980161e-05
92	2.32245635928e-05
93	2.2031471114e-05
94	2.01632628912e-05
95	1.92582585963e-05
96	1.79342169431e-05
97	1.61736780415e-05
98	1.55160221873e-05
99	1.38369627721e-05
100	1.25740307336e-05
101	1.17330460351e-05
102	1.0103456308e-05
103	9.02967307712e-06
104	7.97334973616e-06
105	6.9170263952e-06
106	6.02366202696e-06
107	5.20013721844e-06
108	4.41444217144e-06
109	4.04487450119e-06
110	3.4686981334e-06
111	3.02929090341e-06
112	2.70337295799e-06
113	2.34544521436e-06
114	1.94968770921e-06
115	1.87402818616e-06
116	1.61503981882e-06
117	1.39097123135e-06
118	1.21346235036e-06
119	1.09124312083e-06
120	1.05050337765e-06
121	9.63203927982e-07
122	7.6241519375e-07
123	6.34376000906e-07
124	6.14006129318e-07
125	5.03426826407e-07
126	4.8887691813e-07
127	4.53957138263e-07
128	4.3649724833e-07
129	3.5210778032e-07
130	2.7353827562e-07
131	2.96818128864e-07
132	2.53168404031e-07
133	2.38618495754e-07
134	1.83328844299e-07
135	1.51319046088e-07
136	1.42589101121e-07
137	1.42589101121e-07
138	1.1057930291e-07
139	1.30949174499e-07
140	7.56595230439e-08
141	4.07397431775e-08
142	6.40195964217e-08
143	2.90998165553e-08
144	2.90998165553e-08
145	1.74598899332e-08
146	8.7299449666e-09
147	1.45499082777e-08
148	5.81996331107e-09
149	8.7299449666e-09
154	2.90998165553e-09
187	2.90998165553e-09
